Hour,date_time,Solar electricity generation,Electricity usage,z_score,Electricity_to_be_bought,excess_elec_generated,battery_charge,elec_to_buy_given_bat,cost_without_bat,cost_with_bat,saving
7,2020-11-05 07:00:00,0.009,0.231,0.0144097641595964,0.222,0,0,0.222,0.03774,0.03774,0
8,2020-11-05 08:00:00,0.522,11.781,0.0090920342027581,11.259,0,0,11.259,1.91403,1.91403,0
9,2020-11-05 09:00:00,1.944,0.729,0.0133964398665702,0,1.215,1.215,0,0,0,0
10,2020-11-05 10:00:00,2.523,1.347,0.012138941045104,0,1.176,2.391,0,0,0,0
11,2020-11-05 11:00:00,5.49,0.135,0.0146051037823485,0,5.355,7.746,0,0,0,0
12,2020-11-05 12:00:00,1.923,0.519,0.0138237452913403,0,1.404,9.15,0,0,0,0
13,2020-11-05 13:00:00,0.804,6.747,0.00115108726530188,5.943,0,3.207,0,1.01031,0,1.01031
14,2020-11-05 14:00:00,3.699,4.572,0.00557675059327773,0.873,0,2.334,0,0.14841,0,0.14841
15,2020-11-05 15:00:00,0.237,0.597,0.0136650318478543,0.36,0,1.974,0,0.0612,0,0.0612
16,2020-11-05 16:00:00,0.105,0.696,0.0134635878618913,0.591,0,1.383,0,0.10047,0,0.10047
17,2020-11-05 17:00:00,0.003,0.456,0.0139519369187714,0.453,0,0.930000000000001,0,0.07701,0,0.07701
18,2020-11-05 18:00:00,0.006,3.2934,0.00817843019380644,3.2874,0,0,2.3574,0.558858,0.400758,0.1581
19,2020-11-05 19:00:00,0,0.6996,0.0134562626260381,0.6996,0,0,0.6996,0.118932,0.118932,0
20,2020-11-05 20:00:00,0.015,1.617,0.0115895483561139,1.602,0,0,1.602,0.27234,0.27234,0
21,2020-11-05 21:00:00,0.003,6.423,0.00181035849209001,6.42,0,0,6.42,1.0914,1.0914,0
22,2020-11-05 22:00:00,0.003,1.488,0.0118520359741869,1.485,0,0,1.485,0.25245,0.25245,0
23,2020-11-05 23:00:00,0,3.9555,0.00683119723313848,3.9555,0,0,3.9555,0.672435,0.672435,0
0,2020-11-06 00:00:00,0,0.7559244,0.0133416544276242,0.7559244,0,0,0.7559244,0.128507148,0.128507148,0
1,2020-11-06 01:00:00,0,0.1719828,0.0145298516344285,0.1719828,0,0,0.1719828,0.029237076,0.029237076,0
2,2020-11-06 02:00:00,0,0.3059694,0.0142572173438262,0.3059694,0,0,0.3059694,0.052014798,0.052014798,0
3,2020-11-06 03:00:00,0,0.45,0.0139641456451934,0.45,0,0,0.45,0.0765,0.0765,0
4,2020-11-06 04:00:00,0.006,0.192,0.0144891208813395,0.186,0,0,0.186,0.03162,0.03162,0
5,2020-11-06 05:00:00,0.012,0.225,0.0144219728860184,0.213,0,0,0.213,0.03621,0.03621,0
6,2020-11-06 06:00:00,0,0.207,0.0144585990652845,0.207,0,0,0.207,0.03519,0.03519,0
7,2020-11-06 07:00:00,0.003,0.498,0.0138664758338173,0.495,0,0,0.495,0.08415,0.08415,0
8,2020-11-06 08:00:00,0.507,2.892,0.0089951939914384,2.385,0,0,2.385,0.40545,0.40545,0
9,2020-11-06 09:00:00,1.866,0.711,0.0134330660458363,0,1.155,1.155,0,0,0,0
10,2020-11-06 10:00:00,2.292,0.57,0.0137199711167533,0,1.722,2.877,0,0,0,0
11,2020-11-06 11:00:00,5.157,0.138,0.0145989994191375,0,5.019,7.896,0,0,0,0
12,2020-11-06 12:00:00,5.361,0.072,0.0147332954097795,0,5.289,13.185,0,0,0,0
13,2020-11-06 13:00:00,4.413,0.255,0.0143609292539084,0,4.158,12.5,0,0,0,0
14,2020-11-06 14:00:00,2.772,0.528,0.0138054322017073,0,2.244,12.5,0,0,0,0
15,2020-11-06 15:00:00,0.351,0.612,0.0136345100317993,0.261,0,12.239,0,0.04437,0,0.04437
16,2020-11-06 16:00:00,0.102,0.621,0.0136161969421663,0.519,0,11.72,0,0.08823,0,0.08823
17,2020-11-06 17:00:00,0.003,5.721,0.00323877948346428,5.718,0,6.002,0,0.97206,0,0.97206
18,2020-11-06 18:00:00,0.006,13.3782,0.0123419971762951,13.3722,0,0,7.3702,2.273274,1.252934,1.02034
19,2020-11-06 19:00:00,0.006,13.8204,0.0132417803135967,13.8144,0,0,13.8144,2.348448,2.348448,0
20,2020-11-06 20:00:00,0,2.0328,0.0107434836150691,2.0328,0,0,2.0328,0.345576,0.345576,0
21,2020-11-06 21:00:00,0.012,11.598,0.00871966804688703,11.586,0,0,11.586,1.96962,1.96962,0
22,2020-11-06 22:00:00,0.015,2.781,0.00922105543024544,2.766,0,0,2.766,0.47022,0.47022,0
23,2020-11-06 23:00:00,0,7.1895,0.000250693691679204,7.1895,0,0,7.1895,1.222215,1.222215,0
0,2020-11-07 00:00:00,0,0.5919408,0.0136753262459733,0.5919408,0,0,0.5919408,0.100629936,0.100629936,0
1,2020-11-07 01:00:00,0,0.1459854,0.0145827508251424,0.1459854,0,0,0.1459854,0.024817518,0.024817518,0
2,2020-11-07 02:00:00,0,0.1319868,0.0146112350047576,0.1319868,0,0,0.1319868,0.022437756,0.022437756,0
3,2020-11-07 03:00:00,0,0.438,0.0139885630980374,0.438,0,0,0.438,0.07446,0.07446,0
4,2020-11-07 04:00:00,0,0.183,0.0145074339709725,0.183,0,0,0.183,0.03111,0.03111,0
5,2020-11-07 05:00:00,0.018,0.237,0.0143975554331744,0.219,0,0,0.219,0.03723,0.03723,0
6,2020-11-07 06:00:00,0.018,0.348,0.0141716939943674,0.33,0,0,0.33,0.0561,0.0561,0
7,2020-11-07 07:00:00,0.015,0.6,0.0136589274846433,0.585,0,0,0.585,0.09945,0.09945,0
8,2020-11-07 08:00:00,0.579,1.581,0.0116628007146459,1.002,0,0,1.002,0.17034,0.17034,0
9,2020-11-07 09:00:00,0.999,0.537,0.0137871191120743,0,0.462,0.462,0,0,0,0
10,2020-11-07 10:00:00,0.873,0.225,0.0144219728860184,0,0.648,1.11,0,0,0,0
11,2020-11-07 11:00:00,0.918,0.231,0.0144097641595964,0,0.687,1.797,0,0,0,0
12,2020-11-07 12:00:00,1.452,0.222,0.0144280772492294,0,1.23,3.027,0,0,0,0
13,2020-11-07 13:00:00,0.735,0.498,0.0138664758338173,0,0.237,3.264,0,0,0,0
14,2020-11-07 14:00:00,2.862,0.339,0.0141900070840004,0,2.523,5.787,0,0,0,0
15,2020-11-07 15:00:00,0.327,0.222,0.0144280772492294,0,0.105,5.892,0,0,0,0
16,2020-11-07 16:00:00,0.045,0.42,0.0140251892773034,0.375,0,5.517,0,0.06375,0,0.06375
17,2020-11-07 17:00:00,0.009,0.219,0.0144341816124404,0.21,0,5.307,0,0.0357,0,0.0357
18,2020-11-07 18:00:00,0.012,1.2738,0.0122878875074524,1.2618,0,4.0452,0,0.214506,0,0.214506
19,2020-11-07 19:00:00,0.006,3.5178,0.00772182382562355,3.5118,0,0.5334,0,0.597006,0,0.597006
20,2020-11-07 20:00:00,0.012,2.2506,0.0103003068459504,2.2386,0,0,1.7052,0.380562,0.289884,0.090678
21,2020-11-07 21:00:00,0.027,1.398,0.012035166870517,1.371,0,0,1.371,0.23307,0.23307,0
22,2020-11-07 22:00:00,0.003,1.02,0.0128043166351031,1.017,0,0,1.017,0.17289,0.17289,0
23,2020-11-07 23:00:00,0,0.8379162,0.0131748185184496,0.8379162,0,0,0.8379162,0.142445754,0.142445754,0
0,2020-11-08 00:00:00,0,0.5919408,0.0136753262459733,0.5919408,0,0,0.5919408,0.100629936,0.100629936,0
1,2020-11-08 01:00:00,0,0.159984,0.0145542666455273,0.159984,0,0,0.159984,0.02719728,0.02719728,0
2,2020-11-08 02:00:00,0,0.319968,0.014228733164211,0.319968,0,0,0.319968,0.05439456,0.05439456,0
3,2020-11-08 03:00:00,0,0.438,0.0139885630980374,0.438,0,0,0.438,0.07446,0.07446,0
4,2020-11-08 04:00:00,0.009,0.207,0.0144585990652845,0.198,0,0,0.198,0.03366,0.03366,0
5,2020-11-08 05:00:00,0.015,0.372,0.0141228590886794,0.357,0,0,0.357,0.06069,0.06069,0
6,2020-11-08 06:00:00,0.012,0.342,0.0141839027207894,0.33,0,0,0.33,0.0561,0.0561,0
7,2020-11-08 07:00:00,0.018,0.741,0.0133720224137262,0.723,0,0,0.723,0.12291,0.12291,0
8,2020-11-08 08:00:00,0.21,3.06,0.00865334965162233,2.85,0,0,2.85,0.4845,0.4845,0
9,2020-11-08 09:00:00,0.297,1.731,0.0113575825540959,1.434,0,0,1.434,0.24378,0.24378,0
10,2020-11-08 10:00:00,0.363,0.276,0.0143181987114314,0,0.087,0.087,0,0,0,0
11,2020-11-08 11:00:00,0.687,0.246,0.0143792423435414,0,0.441,0.528,0,0,0,0
12,2020-11-08 12:00:00,0.531,0.51,0.0138420583809733,0,0.0209999999999999,0.549,0,0,0,0
13,2020-11-08 13:00:00,0.609,0.465,0.0139336238291384,0,0.144,0.693,0,0,0,0
14,2020-11-08 14:00:00,0.351,2.046,0.0107166244169407,1.695,0,0,1.002,0.28815,0.17034,0.11781
15,2020-11-08 15:00:00,0.264,1.944,0.0109241727661148,1.68,0,0,1.68,0.2856,0.2856,0
16,2020-11-08 16:00:00,0.039,1.977,0.0108570247707938,1.938,0,0,1.938,0.32946,0.32946,0
17,2020-11-08 17:00:00,0.003,0.93,0.0129874475314332,0.927,0,0,0.927,0.15759,0.15759,0
18,2020-11-08 18:00:00,0.009,22.5654,0.0310359990736651,22.5564,0,0,22.5564,3.834588,3.834588,0
19,2020-11-08 19:00:00,0.009,7.2666,9.38115571564739E-05,7.2576,0,0,7.2576,1.233792,1.233792,0
20,2020-11-08 20:00:00,0.024,18.4998,0.0227633660501163,18.4758,0,0,18.4758,3.140886,3.140886,0
21,2020-11-08 21:00:00,0.021,3.051,0.00867166274125533,3.03,0,0,3.03,0.5151,0.5151,0
22,2020-11-08 22:00:00,0.015,1.671,0.0114796698183159,1.656,0,0,1.656,0.28152,0.28152,0
23,2020-11-08 23:00:00,0,1.9658034,0.0108798074751699,1.9658034,0,0,1.9658034,0.334186578,0.334186578,0
0,2020-11-09 00:00:00,0,1.7018298,0.0114169377193417,1.7018298,0,0,1.7018298,0.289311066,0.289311066,0
1,2020-11-09 01:00:00,0,0.1459854,0.0145827508251424,0.1459854,0,0,0.1459854,0.024817518,0.024817518,0
2,2020-11-09 02:00:00,0,0.129987,0.0146153041732741,0.129987,0,0,0.129987,0.02209779,0.02209779,0
3,2020-11-09 03:00:00,0,0.438,0.0139885630980374,0.438,0,0,0.438,0.07446,0.07446,0
4,2020-11-09 04:00:00,0.006,0.192,0.0144891208813395,0.186,0,0,0.186,0.03162,0.03162,0
5,2020-11-09 05:00:00,0.021,0.348,0.0141716939943674,0.327,0,0,0.327,0.05559,0.05559,0
6,2020-11-09 06:00:00,0.012,0.33,0.0142083201736334,0.318,0,0,0.318,0.05406,0.05406,0
7,2020-11-09 07:00:00,0.012,0.588,0.0136833449374873,0.576,0,0,0.576,0.09792,0.09792,0
8,2020-11-09 08:00:00,0.003,1.983,0.0108448160443718,1.98,0,0,1.98,0.3366,0.3366,0
9,2020-11-09 09:00:00,0.654,0.48,0.0139031020130833,0,0.174,0.174,0,0,0,0
10,2020-11-09 10:00:00,1.152,0.21,0.0144524947020734,0,0.942,1.116,0,0,0,0
11,2020-11-09 11:00:00,1.203,0.222,0.0144280772492294,0,0.981,2.097,0,0,0,0
12,2020-11-09 12:00:00,0.693,0.249,0.0143731379803304,0,0.444,2.541,0,0,0,0
13,2020-11-09 13:00:00,0.891,0.249,0.0143731379803304,0,0.642,3.183,0,0,0,0
14,2020-11-09 14:00:00,1.164,0.228,0.0144158685228074,0,0.936,4.119,0,0,0,0
15,2020-11-09 15:00:00,0.564,0.51,0.0138420583809733,0,0.0540000000000001,4.173,0,0,0,0
16,2020-11-09 16:00:00,0.069,0.261,0.0143487205274864,0.192,0,3.981,0,0.03264,0,0.03264
17,2020-11-09 17:00:00,0.015,0.93,0.0129874475314332,0.915,0,3.066,0,0.15555,0,0.15555
18,2020-11-09 18:00:00,0.003,3.9402,0.00686232948551458,3.9372,0,0,0.871199999999999,0.669324,0.148104,0.52122
19,2020-11-09 19:00:00,0,3.3792,0.0080038454059718,3.3792,0,0,3.3792,0.574464,0.574464,0
20,2020-11-09 20:00:00,0.006,3.7422,0.00726521745744066,3.7362,0,0,3.7362,0.635154,0.635154,0
21,2020-11-09 21:00:00,0.003,1.875,0.0110645731199678,1.872,0,0,1.872,0.31824,0.31824,0
22,2020-11-09 22:00:00,0.006,1.155,0.0125296202906081,1.149,0,0,1.149,0.19533,0.19533,0
23,2020-11-09 23:00:00,0,1.515,0.0117970967052879,1.515,0,0,1.515,0.25755,0.25755,0
0,2020-11-10 00:00:00,0,0.819918,0.0132114410350976,0.819918,0,0,0.819918,0.13938606,0.13938606,0
1,2020-11-10 01:00:00,0,0.8819118,0.0130852968110876,0.8819118,0,0,0.8819118,0.149925006,0.149925006,0
2,2020-11-10 02:00:00,0,0.1219878,0.0146315808473399,0.1219878,0,0,0.1219878,0.020737926,0.020737926,0
3,2020-11-10 03:00:00,0,0.45,0.0139641456451934,0.45,0,0,0.45,0.0765,0.0765,0
4,2020-11-10 04:00:00,0.006,0.189,0.0144952252445505,0.183,0,0,0.183,0.03111,0.03111,0
5,2020-11-10 05:00:00,0.006,0.207,0.0144585990652845,0.201,0,0,0.201,0.03417,0.03417,0
6,2020-11-10 06:00:00,0.006,0.576,0.0137077623903313,0.57,0,0,0.57,0.0969,0.0969,0
7,2020-11-10 07:00:00,0,0.567,0.0137260754799643,0.567,0,0,0.567,0.09639,0.09639,0
8,2020-11-10 08:00:00,0.858,1.455,0.011919183969508,0.597,0,0,0.597,0.10149,0.10149,0
9,2020-11-10 09:00:00,0.774,0.486,0.0138908932866613,0,0.288,0.288,0,0,0,0
10,2020-11-10 10:00:00,1.32,0.207,0.0144585990652845,0,1.113,1.401,0,0,0,0
11,2020-11-10 11:00:00,2.784,0.096,0.0146844605040915,0,2.688,4.089,0,0,0,0
12,2020-11-10 12:00:00,5.691,0.354,0.0141594852679454,0,5.337,9.426,0,0,0,0
13,2020-11-10 13:00:00,4.272,0.336,0.0141961114472114,0,3.936,13.362,0,0,0,0
14,2020-11-10 14:00:00,2.346,0.396,0.0140740241829914,0,1.95,12.5,0,0,0,0
15,2020-11-10 15:00:00,0.468,0.438,0.0139885630980374,0,0.03,12.5,0,0,0,0
16,2020-11-10 16:00:00,0.075,0.489,0.0138847889234503,0.414,0,12.086,0,0.07038,0,0.07038
17,2020-11-10 17:00:00,0.021,0.603,0.0136528231214323,0.582,0,11.504,0,0.09894,0,0.09894
18,2020-11-10 18:00:00,0.009,2.4948,0.00980341168057495,2.4858,0,9.0182,0,0.422586,0,0.422586
19,2020-11-10 19:00:00,0,2.2044,0.0103943140393999,2.2044,0,6.8138,0,0.374748,0,0.374748
20,2020-11-10 20:00:00,0.021,3.399,0.0079635566087792,3.378,0,3.4358,0,0.57426,0,0.57426
21,2020-11-10 21:00:00,0.015,1.161,0.0125174115641861,1.146,0,2.2898,0,0.19482,0,0.19482
22,2020-11-10 22:00:00,0.009,1.05,0.0127432730029931,1.041,0,1.2488,0,0.17697,0,0.17697
23,2020-11-10 23:00:00,0,1.1055,0.0126303422835896,1.1055,0,0.143300000000001,0,0.187935,0,0.187935
0,2020-11-11 00:00:00,0,0.7259274,0.013402691955371,0.7259274,0,0,0.582627399999999,0.123407658,0.0990466579999999,0.0243610000000001
1,2020-11-11 01:00:00,0,0.8939106,0.0130608817999889,0.8939106,0,0,0.8939106,0.151964802,0.151964802,0
2,2020-11-11 02:00:00,0,0.3139686,0.0142409406697604,0.3139686,0,0,0.3139686,0.053374662,0.053374662,0
3,2020-11-11 03:00:00,0,0.45,0.0139641456451934,0.45,0,0,0.45,0.0765,0.0765,0
4,2020-11-11 04:00:00,0,0.216,0.0144402859756514,0.216,0,0,0.216,0.03672,0.03672,0
5,2020-11-11 05:00:00,0.018,0.378,0.0141106503622574,0.36,0,0,0.36,0.0612,0.0612,0
6,2020-11-11 06:00:00,0.012,0.318,0.0142327376264774,0.306,0,0,0.306,0.05202,0.05202,0
7,2020-11-11 07:00:00,0.009,0.312,0.0142449463528994,0.303,0,0,0.303,0.05151,0.05151,0
8,2020-11-11 08:00:00,0.306,0.615,0.0136284056685883,0.309,0,0,0.309,0.05253,0.05253,0
9,2020-11-11 09:00:00,0.918,0.963,0.0129202995361122,0.0450000000000002,0,0,0.0450000000000002,0.00765000000000003,0.00765000000000003,0
10,2020-11-11 10:00:00,1.5,0.738,0.0133781267769372,0,0.762,0.762,0,0,0,0
11,2020-11-11 11:00:00,2.385,1.836,0.0111439298417108,0,0.549,1.311,0,0,0,0
12,2020-11-11 12:00:00,1.761,8.838,0.00310365389276595,7.077,0,0,5.766,1.20309,0.98022,0.22287
13,2020-11-11 13:00:00,4.167,0.78,0.0132926656919832,0,3.387,3.387,0,0,0,0
14,2020-11-11 14:00:00,2.61,25.227,0.0364517901144654,22.617,0,0,19.23,3.84489,3.2691,0.575790000000001
15,2020-11-11 15:00:00,0.297,0.96,0.0129264038993232,0.663,0,0,0.663,0.11271,0.11271,0
16,2020-11-11 16:00:00,0.051,0.387,0.0140923372726244,0.336,0,0,0.336,0.05712,0.05712,0
17,2020-11-11 17:00:00,0.003,0.771,0.0133109787816162,0.768,0,0,0.768,0.13056,0.13056,0
18,2020-11-11 18:00:00,0.006,2.1714,0.0104614620347209,2.1654,0,0,2.1654,0.368118,0.368118,0
19,2020-11-11 19:00:00,0.015,3.5178,0.00772182382562355,3.5028,0,0,3.5028,0.595476,0.595476,0
20,2020-11-11 20:00:00,0.012,9.0156,0.00346503219485722,9.0036,0,0,9.0036,1.530612,1.530612,0
21,2020-11-11 21:00:00,0.003,2.601,0.00958731722290551,2.598,0,0,2.598,0.44166,0.44166,0
22,2020-11-11 22:00:00,0.018,3.219,0.00832981840143927,3.201,0,0,3.201,0.54417,0.54417,0
23,2020-11-11 23:00:00,0,1.7218278,0.0113762460341772,1.7218278,0,0,1.7218278,0.292710726,0.292710726,0
0,2020-11-12 00:00:00,0,0.6659334,0.0135247670108646,0.6659334,0,0,0.6659334,0.113208678,0.113208678,0
1,2020-11-12 01:00:00,0,0.3219678,0.0142246639956945,0.3219678,0,0,0.3219678,0.054734526,0.054734526,0
2,2020-11-12 02:00:00,0,0.4719528,0.0139194763569605,0.4719528,0,0,0.4719528,0.080231976,0.080231976,0
3,2020-11-12 03:00:00,0,0.204,0.0144647034284955,0.204,0,0,0.204,0.03468,0.03468,0
4,2020-11-12 04:00:00,0.006,0.183,0.0145074339709725,0.177,0,0,0.177,0.03009,0.03009,0
5,2020-11-12 05:00:00,0.012,0.219,0.0144341816124404,0.207,0,0,0.207,0.03519,0.03519,0
6,2020-11-12 06:00:00,0.009,6.534,0.00158449705328296,6.525,0,0,6.525,1.10925,1.10925,0
7,2020-11-12 07:00:00,0.012,0.582,0.0136955536639093,0.57,0,0,0.57,0.0969,0.0969,0
8,2020-11-12 08:00:00,0.195,0.678,0.0135002140411573,0.483,0,0,0.483,0.08211,0.08211,0
9,2020-11-12 09:00:00,1.581,0.93,0.0129874475314332,0,0.651,0.651,0,0,0,0
10,2020-11-12 10:00:00,3.591,0.285,0.0142998856217984,0,3.306,3.957,0,0,0,0
11,2020-11-12 11:00:00,5.301,0.36,0.0141472765415234,0,4.941,8.898,0,0,0,0
12,2020-11-12 12:00:00,4.203,0.387,0.0140923372726244,0,3.816,12.714,0,0,0,0
13,2020-11-12 13:00:00,1.59,0.258,0.0143548248906974,0,1.332,12.5,0,0,0,0
14,2020-11-12 14:00:00,1.449,0.663,0.0135307358572123,0,0.786,12.5,0,0,0,0
15,2020-11-12 15:00:00,0.447,0.747,0.0133598136873042,0.3,0,12.2,0,0.051,0,0.051
16,2020-11-12 16:00:00,0.105,0.363,0.0141411721783124,0.258,0,11.942,0,0.04386,0,0.04386
17,2020-11-12 17:00:00,0.012,0.669,0.0135185271307903,0.657,0,11.285,0,0.11169,0,0.11169
18,2020-11-12 18:00:00,0.006,6.0324,0.00260514658216236,6.0264,0,5.2586,0,1.024488,0,1.024488
19,2020-11-12 19:00:00,0.015,31.4556,0.049125669013146,31.4406,0,0,26.182,5.344902,4.45094,0.893962
20,2020-11-12 20:00:00,0,15.972,0.0176198296085267,15.972,0,0,15.972,2.71524,2.71524,0
21,2020-11-12 21:00:00,0.006,5.175,0.0043497735878665,5.169,0,0,5.169,0.87873,0.87873,0
22,2020-11-12 22:00:00,0.015,1.383,0.012065688686572,1.368,0,0,1.368,0.23256,0.23256,0
23,2020-11-12 23:00:00,0,0.8279172,0.0131951643610318,0.8279172,0,0,0.8279172,0.140745924,0.140745924,0
0,2020-11-13 00:00:00,0,0.7239276,0.0134067611238874,0.7239276,0,0,0.7239276,0.123067692,0.123067692,0
1,2020-11-13 01:00:00,0,0.7759224,0.0133009627424596,0.7759224,0,0,0.7759224,0.131906808,0.131906808,0
2,2020-11-13 02:00:00,0,0.3839616,0.0140985197716845,0.3839616,0,0,0.3839616,0.065273472,0.065273472,0
3,2020-11-13 03:00:00,0,0.465,0.0139336238291384,0.465,0,0,0.465,0.07905,0.07905,0
4,2020-11-13 04:00:00,0,0.303,0.0142632594425324,0.303,0,0,0.303,0.05151,0.05151,0
5,2020-11-13 05:00:00,0.006,0.228,0.0144158685228074,0.222,0,0,0.222,0.03774,0.03774,0
6,2020-11-13 06:00:00,0.006,0.237,0.0143975554331744,0.231,0,0,0.231,0.03927,0.03927,0
7,2020-11-13 07:00:00,0.009,0.528,0.0138054322017073,0.519,0,0,0.519,0.08823,0.08823,0
8,2020-11-13 08:00:00,0.306,2.319,0.0101611273647396,2.013,0,0,2.013,0.34221,0.34221,0
9,2020-11-13 09:00:00,0.672,0.504,0.0138542671073953,0,0.168,0.168,0,0,0,0
10,2020-11-13 10:00:00,2.391,0.498,0.0138664758338173,0,1.893,2.061,0,0,0,0
11,2020-11-13 11:00:00,5.109,0.18,0.0145135383341835,0,4.929,6.99,0,0,0,0
12,2020-11-13 12:00:00,5.175,0.36,0.0141472765415234,0,4.815,11.805,0,0,0,0
13,2020-11-13 13:00:00,2.046,0.162,0.0145501645134495,0,1.884,13.689,0,0,0,0
14,2020-11-13 14:00:00,1.104,0.225,0.0144219728860184,0,0.879,12.5,0,0,0,0
15,2020-11-13 15:00:00,0.84,0.225,0.0144219728860184,0,0.615,12.5,0,0,0,0
16,2020-11-13 16:00:00,0.09,0.54,0.0137810147488633,0.45,0,12.05,0,0.0765,0,0.0765
17,2020-11-13 17:00:00,0.015,0.468,0.0139275194659273,0.453,0,11.597,0,0.07701,0,0.07701
18,2020-11-13 18:00:00,0.003,4.4286,0.00586853915476359,4.4256,0,7.1714,0,0.752352,0,0.752352
19,2020-11-13 19:00:00,0,2.1516,0.0105017508319135,2.1516,0,5.0198,0,0.365772,0,0.365772
20,2020-11-13 20:00:00,0.003,6.7452,0.00115474988322848,6.7422,0,0,1.7224,1.146174,0.292808,0.853366
21,2020-11-13 21:00:00,0.003,2.559,0.00967277830785953,2.556,0,0,2.556,0.43452,0.43452,0
22,2020-11-13 22:00:00,0.009,1.371,0.012090106139416,1.362,0,0,1.362,0.23154,0.23154,0
23,2020-11-13 23:00:00,0,1.1418858,0.0125563049039487,1.1418858,0,0,1.1418858,0.194120586,0.194120586,0
0,2020-11-14 00:00:00,0,0.5379462,0.0137851937959176,0.5379462,0,0,0.5379462,0.091450854,0.091450854,0
1,2020-11-14 01:00:00,0,0.1719828,0.0145298516344285,0.1719828,0,0,0.1719828,0.029237076,0.029237076,0
2,2020-11-14 02:00:00,0,0.3159684,0.0142368715012439,0.3159684,0,0,0.3159684,0.053714628,0.053714628,0
3,2020-11-14 03:00:00,0,0.486,0.0138908932866613,0.486,0,0,0.486,0.08262,0.08262,0
4,2020-11-14 04:00:00,0.006,0.234,0.0144036597963854,0.228,0,0,0.228,0.03876,0.03876,0
5,2020-11-14 05:00:00,0.012,0.255,0.0143609292539084,0.243,0,0,0.243,0.04131,0.04131,0
6,2020-11-14 06:00:00,0,0.24,0.0143914510699634,0.24,0,0,0.24,0.0408,0.0408,0
7,2020-11-14 07:00:00,0.015,0.648,0.0135612576732673,0.633,0,0,0.633,0.10761,0.10761,0
8,2020-11-14 08:00:00,0.165,1.338,0.012157254134737,1.173,0,0,1.173,0.19941,0.19941,0
9,2020-11-14 09:00:00,0.507,0.513,0.0138359540177623,0.00600000000000001,0,0,0.00600000000000001,0.00102,0.00102,0
10,2020-11-14 10:00:00,1.74,0.189,0.0144952252445505,0,1.551,1.551,0,0,0,0
11,2020-11-14 11:00:00,1.308,0.237,0.0143975554331744,0,1.071,2.622,0,0,0,0
12,2020-11-14 12:00:00,1.2,0.231,0.0144097641595964,0,0.969,3.591,0,0,0,0
13,2020-11-14 13:00:00,0.717,0.651,0.0135551533100563,0,0.0659999999999999,3.657,0,0,0,0
14,2020-11-14 14:00:00,0.837,0.615,0.0136284056685883,0,0.222,3.879,0,0,0,0
15,2020-11-14 15:00:00,0.336,0.603,0.0136528231214323,0.267,0,3.612,0,0.04539,0,0.04539
16,2020-11-14 16:00:00,0.045,0.411,0.0140435023669364,0.366,0,3.246,0,0.06222,0,0.06222
17,2020-11-14 17:00:00,0.018,1.083,0.0126761250076721,1.065,0,2.181,0,0.18105,0,0.18105
18,2020-11-14 18:00:00,0.009,6.897,0.00084586910475182,6.888,0,0,4.707,1.17096,0.80019,0.37077
19,2020-11-14 19:00:00,0.006,2.706,0.00937366451052047,2.7,0,0,2.7,0.459,0.459,0
20,2020-11-14 20:00:00,0.018,1.9536,0.0109046388038396,1.9356,0,0,1.9356,0.329052,0.329052,0
21,2020-11-14 21:00:00,0.009,0.816,0.0132194133334512,0.807,0,0,0.807,0.13719,0.13719,0
22,2020-11-14 22:00:00,0.012,7.818,0.00102817040102554,7.806,0,0,7.806,1.32702,1.32702,0
23,2020-11-14 23:00:00,0,0.9919008,0.0128614925426827,0.9919008,0,0,0.9919008,0.168623136,0.168623136,0
0,2020-11-15 00:00:00,0,1.413192,0.0120042543752165,1.413192,0,0,1.413192,0.24024264,0.24024264,0
1,2020-11-15 01:00:00,0,0.1559844,0.0145624049825602,0.1559844,0,0,0.1559844,0.026517348,0.026517348,0
2,2020-11-15 02:00:00,0,0.209979,0.0144525374326159,0.209979,0,0,0.209979,0.03569643,0.03569643,0
3,2020-11-15 03:00:00,0,0.306,0.0142571550793214,0.306,0,0,0.306,0.05202,0.05202,0
4,2020-11-15 04:00:00,0,0.567,0.0137260754799643,0.567,0,0,0.567,0.09639,0.09639,0
5,2020-11-15 05:00:00,0.012,0.558,0.0137443885695973,0.546,0,0,0.546,0.09282,0.09282,0
6,2020-11-15 06:00:00,0.003,0.225,0.0144219728860184,0.222,0,0,0.222,0.03774,0.03774,0
7,2020-11-15 07:00:00,0.018,0.498,0.0138664758338173,0.48,0,0,0.48,0.0816,0.0816,0
8,2020-11-15 08:00:00,0.009,2.733,0.00931872524162146,2.724,0,0,2.724,0.46308,0.46308,0
9,2020-11-15 09:00:00,0.522,0.771,0.0133109787816162,0.249,0,0,0.249,0.04233,0.04233,0
10,2020-11-15 10:00:00,0.747,0.678,0.0135002140411573,0,0.069,0.069,0,0,0,0
11,2020-11-15 11:00:00,0.624,0.486,0.0138908932866613,0,0.138,0.207,0,0,0,0
12,2020-11-15 12:00:00,0.621,0.732,0.0133903355033592,0.111,0,0.096,0,0.01887,0,0.01887
13,2020-11-15 13:00:00,0.945,0.24,0.0143914510699634,0,0.705,0.801,0,0,0,0
14,2020-11-15 14:00:00,0.459,0.366,0.0141350678151014,0,0.093,0.894,0,0,0,0
15,2020-11-15 15:00:00,0.396,1.947,0.0109180684029038,1.551,0,0,0.657,0.26367,0.11169,0.15198
